CHROM	BIN_START	N_SNPS	TajimaD
chr11	14810000	495	0.669212
chr11	14820000	493	0.669896
chr11	14830000	613	0.678356
chr11	14840000	624	0.690283
chr11	14850000	625	0.688199
chr11	14860000	615	0.694145
chr11	14870000	587	0.734649
chr11	14880000	436	0.72024
chr11	14890000	289	0.761741
chr11	14900000	194	0.454588
chr11	14910000	184	0.425673
chr11	14920000	210	0.285234
chr11	14930000	106	-0.510038
chr11	14940000	99	-0.589454
chr11	14950000	191	-0.140094
chr11	14960000	335	-0.521576
chr11	14970000	439	-0.704971
chr11	14980000	515	-0.592167
chr11	14990000	588	-0.566372
chr11	15000000	640	-0.603708
chr11	15010000	640	-0.603708
chr11	15020000	634	-0.56645
chr11	15030000	712	-0.569129
chr11	15040000	862	-0.522142
chr11	15050000	905	-0.547331
chr11	15060000	850	-0.511192
chr11	15070000	846	-0.588428
chr11	15080000	845	-0.773366
chr11	15090000	855	-0.806061
chr11	15100000	860	-0.80073
chr11	15110000	1038	-0.614295
chr11	15120000	1066	-0.599002
chr11	15130000	1007	-0.551093
chr11	15140000	851	-0.608047
chr11	15150000	764	-0.676341
chr11	15160000	692	-0.629008
chr11	15170000	658	-0.414704
chr11	15180000	701	-0.252886
chr11	15190000	680	-0.172256
chr11	15200000	727	-0.0396096
chr11	15210000	621	-0.0841405
chr11	15220000	593	-0.0507447
chr11	15230000	582	-0.0589301
chr11	15240000	577	-0.0479257
chr11	15250000	531	-0.0147749
chr11	15260000	543	0.0297287
chr11	15270000	516	0.131989
chr11	15280000	475	0.462773
chr11	15290000	457	0.663019
chr11	15300000	353	0.750232
chr11	15310000	285	0.885059
chr11	15320000	263	0.836313
chr11	15330000	311	0.479278
chr11	15340000	380	0.343723
chr11	15350000	374	0.327954
chr11	15360000	345	0.305258
chr11	15370000	301	0.244876
chr11	15380000	292	-0.156422
chr11	15390000	340	-0.548983
chr11	15400000	345	-0.507835
chr11	15410000	344	-0.563397
chr11	15420000	344	-0.563397
chr11	15430000	272	-0.457359
chr11	15440000	203	-0.518668
chr11	15450000	226	-0.514277
chr11	15460000	229	-0.523557
chr11	15470000	215	-0.491871
chr11	15480000	180	-0.346681
chr11	15490000	153	0.0454157
chr11	15500000	130	0.0411089
chr11	15510000	127	0.0643197
chr11	15520000	128	0.0969943
chr11	15530000	143	0.0266568
chr11	15540000	143	0.0266568
chr11	15550000	362	-0.0623405
chr11	15560000	437	-0.264964
chr11	15570000	542	-0.326807
chr11	15580000	527	-0.392377
chr11	15590000	459	-0.455121
chr11	15600000	459	-0.455121
chr11	15610000	465	-0.432195
chr11	15620000	497	-0.376524
chr11	15630000	491	-0.35731
chr11	15640000	497	-0.331705
chr11	15650000	259	-0.515011
chr11	15660000	184	-0.182832
chr11	15670000	79	0.331218
chr11	15680000	116	0.336102
chr11	15690000	182	0.194108
chr11	15700000	222	0.265092
chr11	15710000	349	0.355916
chr11	15720000	433	0.483572
chr11	15730000	565	0.53456
chr11	15740000	679	0.659135
chr11	15750000	727	0.608355
chr11	15760000	796	0.641839
chr11	15770000	909	0.639809
chr11	15780000	1027	0.624405
chr11	15790000	1090	0.726684
chr11	15800000	1203	0.690252
chr11	15810000	1264	0.564145
chr11	15820000	1334	0.503339
chr11	15830000	1272	0.488018
chr11	15840000	1195	0.375648
chr11	15850000	1234	0.406546
chr11	15860000	1224	0.370693
chr11	15870000	1218	0.31232
chr11	15880000	1243	0.231035
chr11	15890000	1262	0.0720841
chr11	15900000	1281	0.0676675
chr11	15910000	1227	0.118874
chr11	15920000	1045	0.0763693
chr11	15930000	970	0.025674
chr11	15940000	1061	0.0881535
chr11	15950000	1061	0.0981476
chr11	15960000	1089	0.0233464
chr11	15970000	1139	0.0584265
chr11	15980000	1061	0.125519
chr11	15990000	1029	0.212671
chr11	16000000	1003	0.229572
chr11	16010000	985	0.26249
chr11	16020000	1059	0.239191
chr11	16030000	1167	0.214657
chr11	16040000	1193	0.204931
chr11	16050000	1241	0.184441
chr11	16060000	1265	0.23595
chr11	16070000	1284	0.214059
chr11	16080000	1261	0.185345
chr11	16090000	1299	0.189397
chr11	16100000	1337	0.116936
chr11	16110000	1397	0.0925357
chr11	16120000	1400	0.075589
chr11	16130000	1301	0.0875258
chr11	16140000	1215	0.0702603
chr11	16150000	1207	0.111312
chr11	16160000	1155	0.0845453
chr11	16170000	1015	0.103883
chr11	16180000	938	0.142346
chr11	16190000	784	0.108514
chr11	16200000	600	0.176112
chr11	16210000	419	0.215129
chr11	16220000	350	0.323131
chr11	16230000	348	0.312664
chr11	16240000	283	0.362719
chr11	16250000	155	0.145906
chr11	16260000	93	0.468632
chr11	16270000	60	0.3859
chr11	16280000	40	0.0196307
chr11	16290000	68	0.00354974
chr11	16300000	68	0.00354974
chr11	16310000	115	0.139365
chr11	16320000	109	0.333065
chr11	16330000	119	0.492178
chr11	16340000	138	0.67526
chr11	16350000	241	0.568729
chr11	16360000	276	0.566107
chr11	16370000	275	0.581311
chr11	16380000	383	0.767841
chr11	16390000	474	1.03173
chr11	16400000	538	1.02724
chr11	16410000	581	1.01904
chr11	16420000	764	0.568358
chr11	16430000	787	0.525574
chr11	16440000	851	0.367079
chr11	16450000	864	0.218943
chr11	16460000	1001	0.01104
chr11	16470000	1149	-0.0837727
chr11	16480000	1205	-0.334297
chr11	16490000	1109	-0.571454
chr11	16500000	1087	-0.695478
chr11	16510000	1013	-0.813673
chr11	16520000	823	-0.821661
chr11	16530000	878	-0.832465
chr11	16540000	890	-0.832228
chr11	16550000	998	-0.876193
chr11	16560000	1023	-0.798435
chr11	16570000	914	-0.824138
chr11	16580000	1010	-0.726441
chr11	16590000	1164	-0.67692
chr11	16600000	1251	-0.653223
chr11	16610000	1419	-0.680878
chr11	16620000	1578	-0.690435
chr11	16630000	1700	-0.652213
chr11	16640000	1667	-0.66701
chr11	16650000	1455	-0.632169
chr11	16660000	1259	-0.646058
chr11	16670000	1306	-0.591663
chr11	16680000	1134	-0.556855
chr11	16690000	990	-0.496865
chr11	16700000	897	-0.346009
chr11	16710000	811	-0.0939728
chr11	16720000	665	0.0749116
chr11	16730000	459	0.35831
chr11	16740000	527	0.702085
chr11	16750000	569	0.767021
chr11	16760000	568	0.760272
chr11	16770000	510	0.922517
chr11	16780000	531	1.23486
chr11	16790000	670	0.682005
chr11	16800000	805	0.457907
chr11	16810000	783	0.48304
chr11	16820000	920	0.455946
chr11	16830000	1081	0.195796
chr11	16840000	1140	-0.199752
chr11	16850000	1169	-0.191599
chr11	16860000	1293	-0.124881
chr11	16870000	1263	-0.160517
chr11	16880000	1171	-0.321411
chr11	16890000	1084	-0.179786
chr11	16900000	1042	-0.237535
chr11	16910000	1099	-0.350302
chr11	16920000	1208	-0.398538
chr11	16930000	1210	-0.316343
chr11	16940000	1139	-0.135142
chr11	16950000	1214	-0.250979
chr11	16960000	1274	-0.31567
chr11	16970000	1449	-0.270677
chr11	16980000	1652	-0.253973
chr11	16990000	1756	-0.268362
chr11	17000000	1771	-0.307568
chr11	17010000	1685	-0.282095
chr11	17020000	1465	-0.292773
chr11	17030000	1301	-0.252956
chr11	17040000	1336	-0.237788
chr11	17050000	1282	-0.171437
chr11	17060000	1241	-0.140493
chr11	17070000	1075	-0.171544
chr11	17080000	878	-0.199636
chr11	17090000	796	-0.267146
chr11	17100000	701	-0.0729827
chr11	17110000	766	0.0229346
chr11	17120000	900	0.232114
chr11	17130000	924	0.241705
chr11	17140000	835	0.369902
chr11	17150000	737	0.420523
chr11	17160000	613	0.476049
chr11	17170000	630	0.478265
chr11	17180000	634	0.476087
chr11	17190000	565	0.562486
chr11	17200000	534	0.499906
chr11	17210000	468	0.430323
chr11	17220000	368	-0.0186109
chr11	17230000	458	-0.491916
chr11	17240000	528	-1.02265
chr11	17250000	662	-1.15845
chr11	17260000	712	-1.10025
chr11	17270000	740	-1.09754
chr11	17280000	908	-1.22862
chr11	17290000	1113	-1.31344
chr11	17300000	1208	-1.31615
chr11	17310000	1213	-1.35259
chr11	17320000	1199	-1.41928
chr11	17330000	1144	-1.39512
chr11	17340000	1082	-1.2962
chr11	17350000	1038	-1.26516
chr11	17360000	983	-1.32027
chr11	17370000	1041	-1.36785
chr11	17380000	1045	-1.32854
chr11	17390000	953	-1.30426
chr11	17400000	850	-1.3262
chr11	17410000	798	-1.37196
chr11	17420000	780	-1.40254
chr11	17430000	799	-1.47423
chr11	17440000	740	-1.49668
chr11	17450000	641	-1.51352
chr11	17460000	627	-1.53379
chr11	17470000	515	-1.58427
chr11	17480000	494	-1.62705
chr11	17490000	568	-1.49459
chr11	17500000	634	-1.49874
chr11	17510000	765	-1.59289
chr11	17520000	778	-1.57139
chr11	17530000	699	-1.5572
chr11	17540000	712	-1.51781
chr11	17550000	861	-1.43878
chr11	17560000	974	-1.29579
chr11	17570000	988	-1.28162
chr11	17580000	983	-1.11483
chr11	17590000	898	-0.964934
chr11	17600000	960	-0.848828
chr11	17610000	972	-0.635067
chr11	17620000	1050	-0.594912
chr11	17630000	1216	-0.547045
chr11	17640000	1322	-0.593408
chr11	17650000	1256	-0.549046
chr11	17660000	1212	-0.562762
chr11	17670000	1249	-0.527417
chr11	17680000	1129	-0.525302
chr11	17690000	1035	-0.52548
chr11	17700000	955	-0.507348
chr11	17710000	901	-0.522811
chr11	17720000	817	-0.500882
chr11	17730000	705	-0.578971
chr11	17740000	672	-0.4833
chr11	17750000	704	-0.373744
chr11	17760000	777	-0.436233
chr11	17770000	890	-0.526121
chr11	17780000	950	-0.471737
chr11	17790000	1026	-0.545106
chr11	17800000	1087	-0.594251
chr11	17810000	1166	-0.516262
chr11	17820000	1206	-0.523602
chr11	17830000	1357	-0.50091
chr11	17840000	1314	-0.529957
chr11	17850000	1342	-0.574233
chr11	17860000	1403	-0.599574
chr11	17870000	1373	-0.569082
chr11	17880000	1444	-0.566951
chr11	17890000	1467	-0.576642
chr11	17900000	1419	-0.54952
chr11	17910000	1374	-0.639076
chr11	17920000	1396	-0.619619
chr11	17930000	1309	-0.609817
chr11	17940000	1345	-0.595652
chr11	17950000	1312	-0.601048
chr11	17960000	1172	-0.582089
chr11	17970000	1138	-0.640028
chr11	17980000	982	-0.702309
chr11	17990000	837	-0.647482
chr11	18000000	837	-0.647745
chr11	18010000	924	-0.336294
chr11	18020000	906	-0.324166
chr11	18030000	885	-0.288782
chr11	18040000	888	-0.169852
chr11	18050000	851	-0.140871
chr11	18060000	940	-0.0390809
chr11	18070000	1138	-0.050638
chr11	18080000	1258	-0.136826
chr11	18090000	1367	-0.192622
chr11	18100000	1446	-0.202977
chr11	18110000	1409	-0.383882
chr11	18120000	1464	-0.428803
chr11	18130000	1442	-0.466637
chr11	18140000	1369	-0.523037
chr11	18150000	1388	-0.537763
chr11	18160000	1243	-0.619554
chr11	18170000	1088	-0.7096
chr11	18180000	1012	-0.655153
chr11	18190000	973	-0.632651
chr11	18200000	992	-0.577797
chr11	18210000	920	-0.55083
chr11	18220000	897	-0.502877
chr11	18230000	945	-0.539881
chr11	18240000	1088	-0.554964
chr11	18250000	1072	-0.553902
chr11	18260000	1174	-0.563283
chr11	18270000	1078	-0.537348
chr11	18280000	1095	-0.503752
chr11	18290000	1080	-0.468262
chr11	18300000	949	-0.528701
chr11	18310000	869	-0.515347
chr11	18320000	831	-0.546746
chr11	18330000	802	-0.612334
chr11	18340000	714	-0.561063
chr11	18350000	765	-0.584116
chr11	18360000	793	-0.562283
chr11	18370000	853	-0.547689
chr11	18380000	869	-0.552885
chr11	18390000	900	-0.53636
chr11	18400000	929	-0.508415
chr11	18410000	1030	-0.559121
chr11	18420000	1056	-0.543029
chr11	18430000	1102	-0.523417
chr11	18440000	1217	-0.525336
chr11	18450000	1217	-0.541104
chr11	18460000	1162	-0.5575
chr11	18470000	1173	-0.544519
chr11	18480000	1137	-0.603298
chr11	18490000	1101	-0.637977
chr11	18500000	1151	-0.612753
chr11	18510000	1138	-0.557121
chr11	18520000	1124	-0.514795
chr11	18530000	1058	-0.405123
chr11	18540000	887	-0.413152
chr11	18550000	884	-0.343643
chr11	18560000	903	-0.283389
chr11	18570000	849	-0.304589
chr11	18580000	872	-0.231271
chr11	18590000	927	-0.193051
chr11	18600000	875	-0.248854
chr11	18610000	808	-0.284937
chr11	18620000	743	-0.302557
chr11	18630000	681	-0.360821
chr11	18640000	697	-0.36087
chr11	18650000	679	-0.433834
chr11	18660000	666	-0.479569
chr11	18670000	705	-0.462326
chr11	18680000	708	-0.577564
chr11	18690000	656	-0.727354
chr11	18700000	644	-0.73948
chr11	18710000	649	-0.695249
chr11	18720000	645	-0.766659
chr11	18730000	665	-0.731256
chr11	18740000	727	-0.775326
chr11	18750000	723	-0.707273
chr11	18760000	766	-0.6787
chr11	18770000	730	-0.69241
chr11	18780000	770	-0.698181
chr11	18790000	822	-0.616496
chr11	18800000	827	-0.53239
chr11	18810000	827	-0.516016
chr11	18820000	898	-0.512378
chr11	18830000	976	-0.596033
chr11	18840000	955	-0.609375
chr11	18850000	899	-0.573947
chr11	18860000	930	-0.613952
chr11	18870000	1013	-0.551465
chr11	18880000	983	-0.492506
chr11	18890000	976	-0.451498
chr11	18900000	996	-0.503685
chr11	18910000	1004	-0.503644
chr11	18920000	946	-0.427867
chr11	18930000	905	-0.313113
chr11	18940000	873	-0.271248
chr11	18950000	855	-0.329666
chr11	18960000	706	-0.305847
chr11	18970000	687	-0.331734
chr11	18980000	658	-0.410338
chr11	18990000	669	-0.513743
chr11	19000000	661	-0.476383
chr11	19010000	659	-0.533558
chr11	19020000	676	-0.601274
chr11	19030000	687	-0.650774
chr11	19040000	751	-0.58825
chr11	19050000	844	-0.55858
chr11	19060000	999	-0.541477
chr11	19070000	930	-0.574528
chr11	19080000	989	-0.586662
chr11	19090000	957	-0.609023
chr11	19100000	993	-0.654905
chr11	19110000	1043	-0.616237
chr11	19120000	1033	-0.519951
chr11	19130000	995	-0.401123
chr11	19140000	943	-0.292516
chr11	19150000	881	-0.239173
chr11	19160000	759	-0.0250738
chr11	19170000	762	0.161269
chr11	19180000	749	0.32271
chr11	19190000	763	0.414487
chr11	19200000	781	0.492018
chr11	19210000	820	0.55212
chr11	19220000	870	0.460537
chr11	19230000	923	0.333551
chr11	19240000	947	0.23519
chr11	19250000	943	0.193376
chr11	19260000	999	0.0972179
chr11	19270000	1047	-0.0616663
chr11	19280000	1050	-0.0701613
chr11	19290000	1061	-0.104932
chr11	19300000	1047	-0.0834088
chr11	19310000	1015	-0.105782
chr11	19320000	1064	-0.154874
chr11	19330000	1072	-0.187575
chr11	19340000	1070	-0.189827
chr11	19350000	1015	-0.171293
chr11	19360000	928	-0.196087
chr11	19370000	830	-0.158938
chr11	19380000	765	-0.190538
chr11	19390000	761	-0.117253
chr11	19400000	746	-0.132855
chr11	19410000	730	-0.168214
chr11	19420000	699	-0.0944912
chr11	19430000	718	-0.0938775
chr11	19440000	779	-0.0571198
chr11	19450000	842	-0.0753824
chr11	19460000	926	-0.0221121
chr11	19470000	961	0.00842827
chr11	19480000	958	0.154972
chr11	19490000	879	0.150396
chr11	19500000	845	0.196629
chr11	19510000	875	0.342654
chr11	19520000	885	0.382121
chr11	19530000	840	0.472268
chr11	19540000	768	0.498689
chr11	19550000	844	0.442707
chr11	19560000	849	0.263844
chr11	19570000	810	0.255169
chr11	19580000	848	0.126466
chr11	19590000	968	0.0618848
chr11	19600000	1086	0.0515205
chr11	19610000	1104	-0.0643323
chr11	19620000	1095	-0.117118
chr11	19630000	1104	-0.140421
chr11	19640000	1091	-0.158255
chr11	19650000	952	-0.151366
chr11	19660000	854	-0.0555757
chr11	19670000	932	-0.144274
chr11	19680000	841	-0.183876
chr11	19690000	799	-0.197126
chr11	19700000	768	-0.204165
chr11	19710000	765	-0.290604
chr11	19720000	760	-0.331931
chr11	19730000	711	-0.365047
chr11	19740000	680	-0.32616
chr11	19750000	755	-0.328033
chr11	19760000	826	-0.272659
chr11	19770000	798	-0.222674
chr11	19780000	908	-0.29278
chr11	19790000	861	-0.306645
chr11	19800000	811	-0.431861
chr11	19810000	786	-0.317618
chr11	19820000	815	-0.132952
chr11	19830000	904	-0.0627962
chr11	19840000	1034	0.0116033
chr11	19850000	1080	0.0560271
chr11	19860000	1186	0.0692156
chr11	19870000	1233	0.145355
chr11	19880000	1252	0.184122
chr11	19890000	1329	0.187523
chr11	19900000	1384	0.255042
chr11	19910000	1429	0.213552
chr11	19920000	1442	0.0842222
chr11	19930000	1346	0.0623988
chr11	19940000	1321	0.017636
chr11	19950000	1312	0.00743739
chr11	19960000	1282	-0.0565554
chr11	19970000	1360	-0.0828886
chr11	19980000	1391	-0.0343821
chr11	19990000	1328	-0.0267991
chr11	20000000	1219	-0.0683795
chr11	20010000	1098	-0.0434038
chr11	20020000	1077	0.0597164
chr11	20030000	1202	0.16073
chr11	20040000	1092	0.169747
chr11	20050000	1055	0.191304
chr11	20060000	1065	0.32591
chr11	20070000	949	0.395238
chr11	20080000	858	0.46926
chr11	20090000	898	0.483111
chr11	20100000	958	0.440163
chr11	20110000	1053	0.382188
chr11	20120000	1026	0.383703
chr11	20130000	978	0.237792
chr11	20140000	971	0.188793
chr11	20150000	1023	0.205116
chr11	20160000	997	0.152513
chr11	20170000	1098	0.104767
chr11	20180000	1121	0.0485877
chr11	20190000	1101	0.0268001
chr11	20200000	1086	0.0514993
chr11	20210000	1025	0.104381
chr11	20220000	1007	0.129791
chr11	20230000	959	0.242094
chr11	20240000	970	0.222827
chr11	20250000	880	0.129113
chr11	20260000	751	0.0802953
chr11	20270000	602	0.0638931
chr11	20280000	540	0.244809
chr11	20290000	491	0.223634
chr11	20300000	438	0.167799
chr11	20310000	547	0.18646
chr11	20320000	504	0.0278765
chr11	20330000	596	0.541563
chr11	20340000	769	0.947976
chr11	20350000	834	1.13387
chr11	20360000	889	1.1568
chr11	20370000	958	1.2829
chr11	20380000	957	1.22284
chr11	20390000	938	1.28133
chr11	20400000	902	1.35516
chr11	20410000	725	1.57346
chr11	20420000	708	1.66458
chr11	20430000	549	1.46467
chr11	20440000	343	1.29191
chr11	20450000	246	1.14054
chr11	20460000	186	1.07565
chr11	20470000	120	0.0170043
chr11	20480000	109	-0.184928
chr11	20490000	95	-0.333054
chr11	20500000	111	-0.0926873
chr11	20510000	157	0.0254293
chr11	20520000	147	0.0607247
chr11	20530000	160	0.0829887
chr11	20540000	198	-0.0287788
chr11	20550000	257	0.0153283
chr11	20560000	314	0.198886
chr11	20570000	298	0.260583
chr11	20580000	368	0.524195
chr11	20590000	380	0.564269
chr11	20600000	381	0.623176
chr11	20610000	382	0.871334
chr11	20620000	390	0.930801
chr11	20630000	389	0.88606
chr11	20640000	370	0.970357
chr11	20650000	323	1.00815
chr11	20660000	288	0.912261
chr11	20670000	315	0.7887
chr11	20680000	256	0.378776
chr11	20690000	253	0.283878
chr11	20700000	251	0.0190207
chr11	20710000	213	-0.423991
chr11	20720000	225	-0.505707
chr11	20730000	222	-0.251287
chr11	20740000	215	-0.253452
chr11	20750000	198	-0.176546
chr11	20760000	230	-0.110529
chr11	20770000	214	-0.110375
chr11	20780000	205	0.00759156
chr11	20790000	201	0.0135069
chr11	20800000	237	0.280058
chr11	20810000	252	0.160746
chr11	20820000	251	0.0590907
chr11	20830000	287	-0.04446
chr11	20840000	332	-0.030369
chr11	20850000	481	0.160482
chr11	20860000	573	0.356478
chr11	20870000	660	0.447328
chr11	20880000	755	0.601489
chr11	20890000	849	0.643215
chr11	20900000	866	0.623765
chr11	20910000	917	0.627476
chr11	20920000	998	0.67094
chr11	20930000	1095	0.551855
chr11	20940000	1112	0.551282
chr11	20950000	1058	0.525126
chr11	20960000	1004	0.421217
chr11	20970000	1048	0.365283
chr11	20980000	1039	0.245891
chr11	20990000	1048	0.257753
chr11	21000000	1141	0.361806
chr11	21010000	1192	0.419064
chr11	21020000	1106	0.383155
chr11	21030000	961	0.49917
chr11	21040000	922	0.483254
chr11	21050000	945	0.538528
chr11	21060000	914	0.593725
chr11	21070000	847	0.62391
chr11	21080000	891	0.536316
chr11	21090000	973	0.352682
chr11	21100000	933	0.197811
chr11	21110000	976	0.043956
chr11	21120000	1093	-0.00336829
chr11	21130000	1206	0.0084051
chr11	21140000	1276	0.0220498
chr11	21150000	1230	-0.0794887
chr11	21160000	1167	-0.106929
chr11	21170000	1089	-0.149164
chr11	21180000	1065	-0.152898
chr11	21190000	1010	-0.0823925
chr11	21200000	1011	-0.107273
chr11	21210000	985	-0.0120713
chr11	21220000	979	0.0152799
chr11	21230000	954	0.0421726
chr11	21240000	958	0.035878
chr11	21250000	958	0.0663154
chr11	21260000	1078	0.0829071
chr11	21270000	1256	0.0722762
chr11	21280000	1143	0.0989403
chr11	21290000	1037	0.0532384
chr11	21300000	933	0.0325197
chr11	21310000	839	0.00950215
chr11	21320000	801	-0.00879415
chr11	21330000	798	-0.13461
chr11	21340000	781	-0.143867
chr11	21350000	830	-0.216092
chr11	21360000	849	-0.344609
chr11	21370000	703	-0.474652
chr11	21380000	769	-0.463023
chr11	21390000	905	-0.454956
chr11	21400000	1009	-0.452673
chr11	21410000	1087	-0.482571
chr11	21420000	1157	-0.501379
chr11	21430000	1225	-0.443254
chr11	21440000	1207	-0.421454
chr11	21450000	1195	-0.428506
chr11	21460000	1248	-0.390459
chr11	21470000	1424	-0.397022
chr11	21480000	1559	-0.336081
chr11	21490000	1571	-0.331566
chr11	21500000	1555	-0.270681
chr11	21510000	1493	-0.270713
chr11	21520000	1444	-0.255717
chr11	21530000	1333	-0.25347
chr11	21540000	1264	-0.288914
chr11	21550000	1213	-0.231832
chr11	21560000	1094	-0.258778
chr11	21570000	926	-0.197999
chr11	21580000	794	-0.284555
chr11	21590000	737	-0.275524
chr11	21600000	755	-0.339364
chr11	21610000	686	-0.343849
chr11	21620000	570	-0.358309
chr11	21630000	649	-0.412796
chr11	21640000	804	-0.377929
chr11	21650000	798	-0.40528
chr11	21660000	891	-0.409402
chr11	21670000	990	-0.423337
chr11	21680000	945	-0.422235
chr11	21690000	901	-0.410423
chr11	21700000	864	-0.466319
chr11	21710000	922	-0.390574
chr11	21720000	1052	-0.324066
chr11	21730000	1142	-0.284898
chr11	21740000	1078	-0.293788
chr11	21750000	1043	-0.30391
chr11	21760000	913	-0.251572
chr11	21770000	781	-0.218944
